PAMPA BLANCA;380140070;380146042;-24,532994;-65,074414;EL CARMEN;JUJUY;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>380146042</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;3075;;3075;608;10;0;475;665;630;257;572;93;150;57;154;106
CAVOUR;820703036;820703036;-31,366633;-61,017225;LAS COLONIAS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820703036</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;329;;329;1;0;0;89;101;101;50;96;5;5;0;3;2
AREA SIN GOBIERNO;300210000;300210000;-32,088447584;-60,404163514;DIAMANTE;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300210000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
JOVITA;140350238;140350238;-34,514737;-63,941511;GENERAL ROCA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140350238</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;4823;;4823;1496;1100;816;1363;1554;1536;107;1524;30;49;19;78;41
SANTA EUFEMIA;140560462;140560462;-33,176753;-63,282036;JUAREZ CELMAN;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140560462</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2417;;2417;748;26;444;736;763;747;82;759;4;8;4;41;19
PUERTO VILELAS;221400406;221400406;-27,510609;-58,938994;SAN FERNANDO;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>221400406</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;8878;;8878;2224;1402;0;2213;2344;2229;581;2189;155;339;184;312;165
PASO GRANDE;740636315;740636315;-32,876974;-65,63453;LIBERTADOR GENERAL SAN MARTÍN;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740636315</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;427;;427;140;0;0;127;141;134;0;138;3;7;4;17;9
SAN LORENZO;181260315;181260315;-28,13146;-58,766832;SALADAS;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181260315</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;3432;;3432;739;5;0;762;877;801;257;870;7;71;64;168;63
SEGUI;300840350;300840350;-31,958875;-60,126983;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300840350</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;3885;;3885;1259;1125;293;1297;1313;1288;144;1281;32;39;7;56;19
SAN PEDRO;300289175;300289175;-30,757189;-58,081871;FEDERACION;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300289175</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno;;;;1003;;1003;26;33;1;238;273;266;73;260;13;29;16;15;4
CARRO QUEMADO;420980070;420980070;-36,475565;-65,342916;LOVENTUE;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420980070</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;499;;499;95;0;0;184;199;199;0;197;2;2;0;6;5
PEÑAS BLANCAS;620425105;620425105;-37,681195;-67,86794;GENERAL ROCA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620425105</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;177;;177;1;0;0;39;57;49;0;55;2;8;6;16;7
CUATRO BOCAS;860426385;860426385;-28,881344;-61,864607;BELGRANO;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860426385</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;115;;115;27;0;0;31;32;32;0;32;0;1;1;2;0
BERABEVU;820142042;820142042;-33,341415;-61,862281;CASEROS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820142042</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;2312;;2312;520;2;2;795;818;811;87;814;4;10;6;20;5
YATAYTI CALLE;180910217;180910217;-29,02959;-58,909732;LAVALLE;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180910217</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2420;;2420;178;16;0;521;601;530;287;579;22;174;152;167;81
VILLA DEL CARMEN;740286098;740286098;-32,941127;-65,039466;CHACABUCO;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740286098</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;751;;751;234;67;0;21;235;232;0;229;6;9;3;18;11
CONSCRIPTO BERNARDI;300350140;300350140;-31,047778;-59,086739;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300350140</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;1481;;1481;408;187;0;418;424;417;97;413;11;34;23;55;32
COLONIA SANTA TERESA;420700343;420700343;-37,574934;-63,432886;GUATRACHE;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420700343</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;617;;617;182;0;148;224;230;226;34;229;1;6;5;6;1
ANGASTACO;661540378;661540378;-25,683732;-66,163008;SAN CARLOS;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>661540378</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;2214;;2214;158;120;0;406;481;402;271;403;78;202;124;135;50
SAN MARTIN;740630140;740630140;-32,413269;-65,675931;LIBERTADOR GENERAL SAN MARTÍN;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740630140</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;697;;697;212;70;0;95;224;220;36;217;7;10;3;11;5
EL MOJON;900568280;900568280;-27,228451;-64,917579;LEALES;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900568280</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;2221;;2221;124;1;0;527;531;478;105;504;27;50;23;106;36
TEZANOS PINTO;300843034;300849755;-31,873546;-60,497024;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300849755</Literal></PropertyIsEqualTo></Filter>;Comuna Categoría 2;;;;319;;319;77;35;20;18;104;101;26;102;2;4;2;9;4
SAN FRANCISCO DEL CHAÑAR;141541414;141541414;-29,788261;-63,94307;SOBREMONTE;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141541414</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2506;;2506;662;0;0;700;713;702;100;663;50;61;11;71;47
ANTONIO TOMAS;300849605;300849605;-31,545325;-59,974354;PARANA;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300849605</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno III;;;;261;;261;1;2;2;58;82;77;30;77;5;8;3;7;1
SAN RAMON DE LA NUEVA ORAN;661260315;661260315;-23,129814;-64,318588;ORAN;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>661260315</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;82413;;82413;18200;12090;6001;15396;19308;17673;5715;17623;1685;5542;3857;5566;1922
ANTAJE;860356343;860356343;-27,627317;-64,252782;BANDA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860356343</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;210;;210;43;0;0;43;44;30;0;44;0;3;3;19;4
VIAMONTE;141821736;141821736;-33,747067;-63,098906;UNION;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141821736</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1594;;1594;544;2;218;494;549;542;75;530;19;20;1;18;10
CERRO AZUL;540700259;540700259;-27,631035;-55,493868;LEANDRO N. ALEM;MISIONES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>540700259</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;5854;;5854;842;14;0;1608;1695;1547;438;1652;43;104;61;255;61
BARRIOS;381126245;381126245;-22,246278;-65,527872;YAVI;JUJUY;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>381126245</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;349;;349;75;1;0;108;111;101;0;109;2;23;21;15;4
MALVINAS ARGENTINAS;065150515;065150515;-34,507875;-58,701344;MALVINAS ARGENTINAS;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>065150515</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;322375;;322375;9618;1859;45219;64323;89338;86594;16029;80186;9152;13500;4348;10837;4644
25 DE MAYO;701260126;701260126;-31,744809;-68,314241;25 DE MAYO;SAN JUAN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>701260126</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;17119;;17119;2948;426;0;3714;3973;3614;1660;3704;269;1121;852;811;378
SAN JUSTO;300980448;300980448;-32,44632;-58,435914;URUGUAY;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300980448</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;1726;;1726;429;257;4;364;551;538;153;530;21;39;18;51;23
FUENTES;821193995;821193995;-33,174442;-61,075054;SAN LORENZO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821193995</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;3521;;3521;1158;1048;3;727;1184;1173;138;1137;47;50;3;34;22
MONTE DE LOS GAUCHOS;140980854;140980854;-33,636888;-63,890007;RIO CUARTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140980854</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;694;;694;205;130;147;170;218;218;0;214;4;6;2;2;0
MARIANO BOEDO;340149014;340149014;-26,110636;-58,488427;FORMOSA;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340149014</Literal></PropertyIsEqualTo></Filter>;Junta Vecinal;;;;373;;373;99;11;0;87;100;82;18;88;12;33;21;27;11
FITZ ROY;780145014;780149007;-47,025794;-67,254286;DESEADO;SANTA CRUZ;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>780149007</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;326;;326;94;1;99;81;102;101;24;98;4;6;2;8;4
CAPITAL;460140014;460140014;-29,421783;-66,856675;CAPITAL;LA RIOJA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>460140014</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;180995;;180995;46785;38578;11699;33219;48916;47669;5294;45779;3137;5017;1880;5096;2863
PORTUGALETE;820913638;820913638;-30,209305;-61,369237;SAN CRISTOBAL;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820913638</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;204;;204;1;0;0;59;61;58;0;58;3;4;1;6;2
SAN GREGORIO;820422728;820422728;-34,326519;-62,037953;GENERAL LOPEZ;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820422728</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;4641;;4641;1196;16;3;1317;1584;1533;250;1480;104;128;24;97;38
LONDRES;100350084;100350084;-27,709144;-67,152129;BELEN;CATAMARCA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>100350084</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2909;;2909;743;223;0;762;762;712;0;746;16;24;8;92;36
SOUTOMAYOR;820703274;820703274;-30,936357;-61,164084;LAS COLONIAS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820703274</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;204;;204;1;0;0;43;53;52;0;46;7;7;0;3;0
JUAN B MOLINA;820282462;820282462;-33,496021;-60,512213;CONSTITUCION;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820282462</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1382;;1382;447;2;0;227;494;488;69;481;13;18;5;16;8
RACO;901058588;901058588;-26,677503;-65,432191;TAFI VIEJO;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>901058588</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;3161;;3161;413;6;3;721;738;616;344;696;42;174;132;214;50
TECKA;260560105;260560105;-43,493582;-70,813561;LANGUIÑEO;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260560105</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;1237;;1237;342;289;317;268;392;355;112;373;19;30;11;65;10
INGENIERO GUILLERMO NICASIO JUAREZ;340280077;340280077;-23,8976;-61,853822;MATACOS;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340280077</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;12798;;12798;2184;0;0;2141;2984;2624;889;2835;149;336;187;797;453
PEHUAJO;066090609;066090609;-35,812303;-61,898821;PEHUAJO;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>066090609</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;39776;;39776;11874;4463;8135;13191;13805;13692;2011;13495;310;447;137;604;370
LA CARLOTA;140560434;140560434;-33,420168;-63,29698;JUAREZ CELMAN;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140560434</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;12722;;12722;3846;2493;2071;3940;4090;4043;344;3987;103;155;52;190;92
AARON CASTELLANOS;820422574;820422574;-34,334532;-62,374801;GENERAL LOPEZ;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820422574</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;309;;309;1;0;0;79;110;105;0;108;2;10;8;6;1
COLONIA VALTELINA;141402959;141402959;-31,052955;-62,235438;SAN JUSTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141402959</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;190;;190;37;3;0;62;62;54;0;62;0;0;0;8;0
JUSTO DARACT;740350070;740350070;-33,858583;-65,187041;GENERAL PEDERNERA;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740350070</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;10135;;10135;2879;1541;1435;2810;2882;2858;535;2678;204;244;40;169;93
CRUZ ALTA;140630525;140630525;-33,006995;-61,810973;MARCOS JUAREZ;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140630525</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;7200;;7200;2516;18;1932;259;2551;2529;239;2492;59;74;15;62;28
CHAZON;140420287;140420287;-33,07726;-63,275435;GENERAL SAN MARTIN;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140420287</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1080;;1080;302;3;257;315;357;352;0;349;8;12;4;17;9
SAN VICENTE;067780778;067780778;-35,010404;-58,469971;SAN VICENTE;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>067780778</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;59478;;59478;8847;8170;8636;17116;17116;16576;2649;16377;739;2240;1501;2646;1153
TRELEW;260770119;260770119;-43,248354;-65,310381;RAWSON;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260770119</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;99430;;99430;30979;28434;30019;30863;31345;30778;4435;29938;1407;1884;477;2046;1138
CANGREJILLOS;381126252;381126252;-22,422961;-65,580125;YAVI;JUJUY;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>381126252</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;464;;464;96;0;0;139;156;137;11;155;1;79;78;24;5
PASO DE LOS LIBRES;181190294;181190294;-29,7117;-57,087744;PASO DE LOS LIBRES;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181190294</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;45805;;45805;11328;7882;0;11971;12442;12064;2606;11393;1049;1891;842;1602;701
YAPEYU;181470378;181470378;-29,470632;-56,815836;SAN MARTIN;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181470378</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2114;;2114;502;0;0;531;575;545;127;550;25;87;62;97;36
LA PAZ;300700245;300700245;-30,741541;-59,643354;LA PAZ;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300700245</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;25808;;25808;6971;4254;1276;3705;7102;6877;1564;6744;358;571;213;890;574
VILLA TULUMBA;141751582;141751582;-30,397482;-64,123177;TULUMBA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141751582</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1597;;1597;461;0;0;295;499;488;61;492;7;24;17;39;24
ADOLFO VAN PRAET;421335007;421335007;-35,017913;-64,035118;REALICO;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>421335007</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;309;;309;101;0;89;96;111;110;0;110;1;1;0;3;1
LOS CERRILLOS;141331132;141332910;-31,97379;-65,437644;SAN JAVIER;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141332910</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2306;;2306;540;6;1;525;589;557;107;551;38;59;21;112;57
CENTENARIO;580350042;580350042;-38,827578;-68,153219;CONFLUENCIA;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580350042</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;34421;;34421;10088;6485;8765;7376;10328;10014;1349;9837;491;909;418;1120;571
MARIANO MORENO;581120238;581120238;-38,764259;-70,038667;ZAPALA;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>581120238</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2660;;2660;691;262;529;620;735;706;180;688;47;77;30;76;40
PALO NEGRO;861546238;861546238;-29,677308;-62,137443;RIVADAVIA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861546238</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;241;;241;0;0;0;49;72;71;0;72;0;0;0;2;0
AREA SIN GOBIERNO;260140000;260140000;-42,710445404;-70,966514587;CUSHAMEN;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260140000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
INGENIERO CHANOURDIE;820492812;820492812;-28,759814;-59,577232;GENERAL OBLIGADO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820492812</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1072;;1072;126;7;0;286;296;265;140;290;6;73;67;59;24
BARRANCAS;580910196;580910196;-36,824737;-69,916478;PEHUENCHES;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580910196</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;1146;;1146;309;4;44;334;364;326;107;362;2;35;33;64;19
LOS AMORES;821334184;821334184;-28,106372;-59,978665;VERA;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821334184</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1329;;1329;147;2;0;347;378;328;156;370;8;55;47;85;29
MARIANO I LOZA;181050238;181050238;-29,376367;-58,196023;MERCEDES;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181050238</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1967;;1967;511;253;0;512;544;522;120;540;4;19;15;52;22
GENERAL ALVEAR;540910378;540910378;-27,422867;-55,170271;OBERA;MISIONES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>540910378</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;1260;;1260;53;1;0;369;380;367;147;373;7;32;25;29;9
