COLONIA G;661260315000029;661260315000029;-23,209752;-64,423359;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
LOS NARANJOS;661260315000131;661260315000131;-23,13460376;-64,891859552;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
FINCA EL CEDRAL;661260315000074;661260315000074;-23,132683664;-64,289094901;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
SANTA MARIA;661260315000197;661260315000197;-23,269924164;-64,487876892;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
TABLADA;661260315000203;661260315000203;-23,080621719;-64,826835632;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
ABRA GRANDE;661260315000001;661260315000001;-22,9746;-64,41384;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
RIO PESCADO;661260315000186;661260315000186;-22,94742909;-64,36572604;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
SAN AGUSTIN;661260315000190;661260315000190;-23,159179688;-64,200637817;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
PARANI;661260315000146;661260315000146;-23,2610394;-64,901670942;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
SAN RAMON DE LA NUEVA ORAN;661260315070000;661260315070000;-23,129813887;-64,318588475;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
SAN ANDRES;661260315000191;661260315000191;-23,077014674;-64,797146481;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
ANTA MUERTA;661260315000007;661260315000007;-22,908695221;-64,462455749;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
SANTA CRUZ;661260315000196;661260315000196;-23,21799812;-64,945268195;SAN RAMON DE LA NUEVA ORAN;ORAN;SALTA;;
ANTAJE;860356343020000;860356343020000;-27,654105761;-64,22410786;ANTAJE;BANDA;SANTIAGO DEL ESTERO;;
VIAMONTE;141821736270000;141821736270000;-33,747066973;-63,098906226;VIAMONTE;UNION;CÓRDOBA;;
PICADA BELGRANO;540700259000017;540700259000017;-27,64238024;-55,39404911;CERRO AZUL;LEANDRO N. ALEM;MISIONES;;
CERRO AZUL;540700259040000;540700259040000;-27,631034746;-55,493868167;CERRO AZUL;LEANDRO N. ALEM;MISIONES;;
PICADA POLACA;540700259000024;540700259000024;-27,60345058;-55,466460609;CERRO AZUL;LEANDRO N. ALEM;MISIONES;;
BARRIOS;381126245010000;381126245010000;-22,246277957;-65,527871706;BARRIOS;YAVI;JUJUY;;
CERRO COLORADO;381126245000018;381126245000018;-22,19995;-65,54747;BARRIOS;YAVI;JUJUY;;
ESQUINA GRANDE;381126245000036;381126245000036;-22,227033615;-65,520401001;BARRIOS;YAVI;JUJUY;;
INGENIERO PABLO NOGUES;065150515010004;065150515010004;-34,479093312;-58,698974163;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
AREA DE PROMOCION EL TRIANGULO;065150515010001;065150515010001;-34,454455058;-58,706241741;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
INGENIERO ADOLFO SOURDEAUX;065150515010003;065150515010003;-34,500432597;-58,661805065;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
GRAND BOURG;065150515010002;065150515010002;-34,48699358;-58,728675095;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
TORTUGUITAS;065150515010007;065150515010007;-34,474666147;-58,75133441;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
LOS POLVORINES;065150515010005;065150515010005;-34,507874673;-58,701343913;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
VILLA DE MAYO;065150515010008;065150515010008;-34,506150759;-58,679306351;MALVINAS ARGENTINAS;MALVINAS ARGENTINAS;BUENOS AIRES;;
VILLA EL TANGO;701260126040000;701260126040000;-31,763268919;-68,222296635;25 DE MAYO;25 DE MAYO;SAN JUAN;;
EL ENCON;701260126010000;701260126010000;-32,216373348;-67,793057099;25 DE MAYO;25 DE MAYO;SAN JUAN;;
VILLA BORJAS;701260126030002;701260126030002;-31,810007253;-68,328962306;25 DE MAYO;25 DE MAYO;SAN JUAN;;
VILLA SANTA ROSA;701260126050000;701260126050000;-31,744808539;-68,314241233;25 DE MAYO;25 DE MAYO;SAN JUAN;;
LA TRANCA;701260126000014;701260126000014;-32,29498225;-67,28074828;25 DE MAYO;25 DE MAYO;SAN JUAN;;
CUATRO ESQUINAS;701260126000005;701260126000005;-31,73063248;-68,34501277;25 DE MAYO;25 DE MAYO;SAN JUAN;;
TUPELI;701260126020000;701260126020000;-31,839031574;-68,357394122;25 DE MAYO;25 DE MAYO;SAN JUAN;;
LAS CASUARINAS;701260126000015;701260126000015;-31,786517785;-68,294065096;25 DE MAYO;25 DE MAYO;SAN JUAN;;
DIVISORIA;701260126000006;701260126000006;-31,7239143;-68,31549171;25 DE MAYO;25 DE MAYO;SAN JUAN;;
ESTACION PUNTA DEL AGUA;701260126000010;701260126000010;-32,03562311;-68,21012339;25 DE MAYO;25 DE MAYO;SAN JUAN;;
ESTACION ALGARROBO VERDE;701260126000008;701260126000008;-31,772468916;-68,30643115;25 DE MAYO;25 DE MAYO;SAN JUAN;;
POZO DEL SALADO;701260126000019;701260126000019;-31,711835543;-68,24594084;25 DE MAYO;25 DE MAYO;SAN JUAN;;
LA CHIMBERA;701260126030001;701260126030001;-31,850551454;-68,309461755;25 DE MAYO;25 DE MAYO;SAN JUAN;;
RINCON SANTA MARIA;300980448000105;300980448000105;-32,408502425;-58,477433481;SAN JUSTO;URUGUAY;ENTRE RÍOS;;
VILLA SAN JUSTO;300980448140000;300980448140000;-32,446319898;-58,435913834;SAN JUSTO;URUGUAY;ENTRE RÍOS;;
FUENTES;821193995060000;821193995060000;-33,17444165;-61,075053698;FUENTES;SAN LORENZO;SANTA FE;;
COLONIA MONTE DE LOS GAUCHOS;140980854000041;140980854000041;-33,6371004;-63,8889678;MONTE DE LOS GAUCHOS;RIO CUARTO;CÓRDOBA;;
MONTE DE LOS GAUCHOS;140980854210000;140980854210000;-33,636887957;-63,89000688;MONTE DE LOS GAUCHOS;RIO CUARTO;CÓRDOBA;;
MARIANO BOEDO;340149014040000;340149014040000;-26,110635741;-58,488427052;MARIANO BOEDO;FORMOSA;FORMOSA;;
FITZ ROY;780149007030000;780149007030000;-47,025794031;-67,254285657;FITZ ROY;DESEADO;SANTA CRUZ;;
TALAMUYUNA;460140014000085;460140014000085;-29,721899324;-66,857884457;CAPITAL;CAPITAL;LA RIOJA;;
SAN RAFAEL;460140014000079;460140014000079;-29,555428954;-66,373592829;CAPITAL;CAPITAL;LA RIOJA;;
SAN JUAN;460140014000072;460140014000072;-29,369939804;-66,452400208;CAPITAL;CAPITAL;LA RIOJA;;
COLONIA FRUTIHORTICOLA;460140014000012;460140014000012;-29,3941789;-66,7567593;CAPITAL;CAPITAL;LA RIOJA;;
LA LATA;460140014000043;460140014000043;-29,221493563;-66,095397923;CAPITAL;CAPITAL;LA RIOJA;;
CARRIZAL;460140014000008;460140014000008;-28,995008469;-66,626502991;CAPITAL;CAPITAL;LA RIOJA;;
SAN ANTONIO;460140014000066;460140014000066;-29,237880707;-66,144439697;CAPITAL;CAPITAL;LA RIOJA;;
SAN MIGUEL;460140014000075;460140014000075;-29,622999191;-66,09287262;CAPITAL;CAPITAL;LA RIOJA;;
CEBOLLAR;460140014000009;460140014000009;-29,09027238;-66,56864743;CAPITAL;CAPITAL;LA RIOJA;;
LAS HIGUERILLAS;460140014000051;460140014000051;-29,282646179;-66,831260681;CAPITAL;CAPITAL;LA RIOJA;;
EL DURAZNILLO;460140014000016;460140014000016;-29,26243782;-66,826255798;CAPITAL;CAPITAL;LA RIOJA;;
EL BARREAL;460140014000013;460140014000013;-29,629014252;-66,096968462;CAPITAL;CAPITAL;LA RIOJA;;
PUERTO ALEGRE;460140014000062;460140014000062;-29,320149182;-66,770786735;CAPITAL;CAPITAL;LA RIOJA;;
EL SUNCHAL;460140014000022;460140014000022;-29,795866013;-66,575553894;CAPITAL;CAPITAL;LA RIOJA;;
EL QUEBRACHO;460140014000020;460140014000020;-29,221599884;-65,974030077;CAPITAL;CAPITAL;LA RIOJA;;
SAN NICOLAS DEL RECREO;460140014000077;460140014000077;-29,47767053;-66,80056506;CAPITAL;CAPITAL;LA RIOJA;;
SAN PEDRO;460140014000078;460140014000078;-29,492743262;-66,449927145;CAPITAL;CAPITAL;LA RIOJA;;
SAN NICOLAS;460140014000076;460140014000076;-29,95907581;-66,575822177;CAPITAL;CAPITAL;LA RIOJA;;
SANTO DOMINGO;460140014000083;460140014000083;-29,290786743;-66,284080505;CAPITAL;CAPITAL;LA RIOJA;;
LA RIOJA;460140014010000;460140014010000;-29,421782767;-66,85667538;CAPITAL;CAPITAL;LA RIOJA;;
LA RAMADITA;460140014000046;460140014000046;-29,591806423;-66,69475639;CAPITAL;CAPITAL;LA RIOJA;;
SAN BERNARDO;460140014000067;460140014000067;-29,448779369;-66,009618992;CAPITAL;CAPITAL;LA RIOJA;;
LA ANTIGUA;460140014000035;460140014000035;-29,806294032;-66,097219289;CAPITAL;CAPITAL;LA RIOJA;;
BAZAN;460140014000006;460140014000006;-29,168859482;-66,663505554;CAPITAL;CAPITAL;LA RIOJA;;
SALADILLO;460140014000064;460140014000064;-28,759132385;-66,397789002;CAPITAL;CAPITAL;LA RIOJA;;
LAS CATAS;460140014000049;460140014000049;-29,201615138;-66,020214882;CAPITAL;CAPITAL;LA RIOJA;;
ANCHICO;460140014000004;460140014000004;-29,576447447;-66,435875429;CAPITAL;CAPITAL;LA RIOJA;;
SAN JOSE;460140014000071;460140014000071;-29,481035232;-66,257118225;CAPITAL;CAPITAL;LA RIOJA;;
EL CANTADERO;460140014000015;460140014000015;-29,18124042;-66,80498416;CAPITAL;CAPITAL;LA RIOJA;;
LA LANCHA;460140014000042;460140014000042;-29,198856354;-66,803268433;CAPITAL;CAPITAL;LA RIOJA;;
SAN LORENZO;460140014000073;460140014000073;-29,342030232;-66,367392204;CAPITAL;CAPITAL;LA RIOJA;;
SIERRA BRAVA;460140014000084;460140014000084;-29,726062775;-65,769683838;CAPITAL;CAPITAL;LA RIOJA;;
TRAMPA DEL TIGRE;460140014000086;460140014000086;-29,432266587;-66,747074958;CAPITAL;CAPITAL;LA RIOJA;;
EL ROSARIO;460140014000021;460140014000021;-29,231843948;-65,913352966;CAPITAL;CAPITAL;LA RIOJA;;
ESTANCIA SAN JOSE;460140014000029;460140014000029;-29,484940202;-66,263899003;CAPITAL;CAPITAL;LA RIOJA;;
AMPATA;460140014000003;460140014000003;-29,725196838;-66,606086731;CAPITAL;CAPITAL;LA RIOJA;;
LA CAÑADA;460140014000039;460140014000039;-29,48362378;-66,86594499;CAPITAL;CAPITAL;LA RIOJA;;
POZO DE LA YEGUA;460140014000059;460140014000059;-29,701753238;-65,982185724;CAPITAL;CAPITAL;LA RIOJA;;
EL TALA;460140014000023;460140014000023;-29,618068915;-66,897639239;CAPITAL;CAPITAL;LA RIOJA;;
BAJO HONDO;460140014000005;460140014000005;-29,778102037;-66,590339459;CAPITAL;CAPITAL;LA RIOJA;;
PORTUGALETE;820913638000016;820913638000016;-30,2093054;-61,3692368;PORTUGALETE;SAN CRISTOBAL;SANTA FE;;
CAMPO LA CHINGOLA;820422728000009;820422728000009;-34,18002038;-61,74553607;SAN GREGORIO;GENERAL LOPEZ;SANTA FE;;
COLONIAMORGAN;820422728000028;820422728000028;-34,18441411;-61,832120679;SAN GREGORIO;GENERAL LOPEZ;SANTA FE;;
SAN GREGORIO;820422728250000;820422728250000;-34,326518655;-62,037952969;SAN GREGORIO;GENERAL LOPEZ;SANTA FE;;
VILLA SAN JOSE;100350084000107;100350084000107;-27,695116877;-67,172050163;LONDRES;BELEN;CATAMARCA;;
LA AGUADA;100350084000042;100350084000042;-27,75143;-67,20839;LONDRES;BELEN;CATAMARCA;;
SAN ANTONIO;100350084000101;100350084000101;-27,845495224;-67,253875732;LONDRES;BELEN;CATAMARCA;;
LONDRES;100350084110000;100350084110000;-27,70914417;-67,152128858;LONDRES;BELEN;CATAMARCA;;
LORO HUASI;100350084000074;100350084000074;-27,640958786;-67,236953735;LONDRES;BELEN;CATAMARCA;;
SOUTOMAYOR;820703274000046;820703274000046;-30,936357272;-61,164084302;SOUTOMAYOR;LAS COLONIAS;SANTA FE;;
COLONIA LA RINCONADA;820703274000011;820703274000011;-30,969496287;-61,25248577;SOUTOMAYOR;LAS COLONIAS;SANTA FE;;
CAMPO MUGUETA;820282462000005;820282462000005;-33,528065474;-60,43844166;JUAN B MOLINA;CONSTITUCION;SANTA FE;;
JUAN B. MOLINA;820282462110000;820282462110000;-33,49602069;-60,51221333;JUAN B MOLINA;CONSTITUCION;SANTA FE;;
LA HOYADA;901058588000065;901058588000065;-26,6880029;-65,5278222;RACO;TAFI VIEJO;TUCUMÁN;;
RACO;901058588000088;901058588000088;-26,677502978;-65,432190841;RACO;TAFI VIEJO;TUCUMÁN;;
SAN JOSE DE RACO;901058588000093;901058588000093;-26,6875424;-65,4253822;RACO;TAFI VIEJO;TUCUMÁN;;
ALTO DE ANFAMA;901058588000001;901058588000001;-26,741963216;-65,563156447;RACO;TAFI VIEJO;TUCUMÁN;;
LAS TIPAS;901058588000077;901058588000077;-26,654987335;-65,402603149;RACO;TAFI VIEJO;TUCUMÁN;;
SAN JAVIER;901058588000091;901058588000091;-26,757763875;-65,38600252;RACO;TAFI VIEJO;TUCUMÁN;;
ANFAMA;901058588000005;901058588000005;-26,749513626;-65,561019898;RACO;TAFI VIEJO;TUCUMÁN;;
TECKA;260560105050000;260560105050000;-43,493582082;-70,813560832;TECKA;LANGUIÑEO;CHUBUT;;
INGENIERO GUILLERMO N. JUAREZ;340280077010000;340280077010000;-23,897600413;-61,853822048;INGENIERO GUILLERMO NICASIO JUAREZ;MATACOS;FORMOSA;;
LA BLANQUEADA;066090609000018;066090609000018;-35,8939834;-61,9282323;PEHUAJO;PEHUAJO;BUENOS AIRES;;
MAGDALA;066090609050000;066090609050000;-36,08467079;-61,725474784;PEHUAJO;PEHUAJO;BUENOS AIRES;;
FRANCISCO MADERO;066090609030000;066090609030000;-35,848306519;-62,069391842;PEHUAJO;PEHUAJO;BUENOS AIRES;;
LAS JUANITAS;066090609000023;066090609000023;-35,623836517;-61,70357132;PEHUAJO;PEHUAJO;BUENOS AIRES;;
EL CRUCE;066090609000011;066090609000011;-35,7007722;-62,2332858;PEHUAJO;PEHUAJO;BUENOS AIRES;;
EL RECADO;066090609000013;066090609000013;-35,788291931;-62,224903107;PEHUAJO;PEHUAJO;BUENOS AIRES;;
ANCON;066090609000004;066090609000004;-35,576518;-61,8416658;PEHUAJO;PEHUAJO;BUENOS AIRES;;
JUAN JOSE PASO;066090609040000;066090609040000;-35,852474056;-62,29621238;PEHUAJO;PEHUAJO;BUENOS AIRES;;
GNECCO;066090609000017;066090609000017;-35,674438477;-62,014312744;PEHUAJO;PEHUAJO;BUENOS AIRES;;
LA JOSEFA;066090609000019;066090609000019;-36,0994914;-61,9158485;PEHUAJO;PEHUAJO;BUENOS AIRES;;
INOCENCIO SOSA;066090609035000;066090609035000;-35,718419647;-62,114277737;PEHUAJO;PEHUAJO;BUENOS AIRES;;
EL AGRO;066090609000010;066090609000010;-35,8091025;-62,3170964;PEHUAJO;PEHUAJO;BUENOS AIRES;;
PEDRO GAMEN;066090609000024;066090609000024;-35,649392702;-61,846196965;PEHUAJO;PEHUAJO;BUENOS AIRES;;
MONES CAZON;066090609060000;066090609060000;-36,230177648;-62,006994409;PEHUAJO;PEHUAJO;BUENOS AIRES;;
CAPITAN CASTRO;066090609010000;066090609010000;-35,913692884;-62,224057914;PEHUAJO;PEHUAJO;BUENOS AIRES;;
PEHUAJO;066090609080000;066090609080000;-35,812303069;-61,898820756;PEHUAJO;PEHUAJO;BUENOS AIRES;;
COLONIA CARLOS ARIAS;066090609000006;066090609000006;-36,0556355;-61,784329;PEHUAJO;PEHUAJO;BUENOS AIRES;;
EL RANCHITO;066090609000012;066090609000012;-35,8525743;-61,6841499;PEHUAJO;PEHUAJO;BUENOS AIRES;;
ASTURIAS;066090609000005;066090609000005;-36,1726599;-61,8744795;PEHUAJO;PEHUAJO;BUENOS AIRES;;
SAN BERNARDO;066090609090000;066090609090000;-35,713736535;-61,647783018;PEHUAJO;PEHUAJO;BUENOS AIRES;;
CONDE CAZON;066090609000007;066090609000007;-35,8190519;-61,9410078;PEHUAJO;PEHUAJO;BUENOS AIRES;;
NUEVA PLATA;066090609070000;066090609070000;-35,919911744;-61,813399516;PEHUAJO;PEHUAJO;BUENOS AIRES;;
ABEL;066090609000001;066090609000001;-35,6179927;-62,0046671;PEHUAJO;PEHUAJO;BUENOS AIRES;;
CUARTEL SEGUNDO;066090609000008;066090609000008;-35,786743;-61,7962539;PEHUAJO;PEHUAJO;BUENOS AIRES;;
ALVAREZ;066090609000003;066090609000003;-35,7983891;-61,8005095;PEHUAJO;PEHUAJO;BUENOS AIRES;;
SAN ESTEBAN;066090609020000;066090609020000;-35,732737319;-61,743927293;PEHUAJO;PEHUAJO;BUENOS AIRES;;
CURUCHET;066090609000009;066090609000009;-35,9101289;-62,0613645;PEHUAJO;PEHUAJO;BUENOS AIRES;;
LA CARLOTA;140560434100000;140560434100000;-33,420167937;-63,296980262;LA CARLOTA;JUAREZ CELMAN;CÓRDOBA;;
LA PICASA;820422574000054;820422574000054;-34,350001613;-62,266605944;AARON CASTELLANOS;GENERAL LOPEZ;SANTA FE;;
AARON CASTELLANOS;820422574010000;820422574010000;-34,33453234;-62,374800766;AARON CASTELLANOS;GENERAL LOPEZ;SANTA FE;;
COLONIA VALTELINA;141402959140000;141402959140000;-31,05295483;-62,235437861;COLONIA VALTELINA;SAN JUSTO;CÓRDOBA;;
JUSTO DARACT;740350070030000;740350070030000;-33,858583448;-65,187040876;JUSTO DARACT;GENERAL PEDERNERA;SAN LUIS;;
VILLA SALLES;740350070090000;740350070090000;-33,842927949;-65,214761095;JUSTO DARACT;GENERAL PEDERNERA;SAN LUIS;;
CRUZ ALTA;140630525100000;140630525100000;-33,006994728;-61,810972604;CRUZ ALTA;MARCOS JUAREZ;CÓRDOBA;;
CHAZON;140420287040000;140420287040000;-33,077259828;-63,275435286;CHAZON;GENERAL SAN MARTIN;CÓRDOBA;;
EL OMBU;067780778000002;067780778000002;-35,112752;-58,351046;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
SANTA ROSA;067780778000007;067780778000007;-35,0913294;-58,4594781;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
CAMPO ARECHAVAL;067780778000001;067780778000001;-35,183110002;-58,452410024;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
SAMBOROMBON;067780778000006;067780778000006;-35,1228789;-58,5243364;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
DOMSELAAR;067780778020003;067780778020003;-35,04869255;-58,314574587;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
ALEJANDRO KORN;067780778020001;067780778020001;-35,013512529;-58,386534689;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
SAN VICENTE;067780778020002;067780778020002;-35,010404144;-58,469970598;SAN VICENTE;SAN VICENTE;BUENOS AIRES;;
TRELEW;260770119040000;260770119040000;-43,248353857;-65,310381332;TRELEW;RAWSON;CHUBUT;;
LOMA GRANDE;260770119000006;260770119000006;-43,29007407;-65,3557863;TRELEW;RAWSON;CHUBUT;;
DROFA GABETS;260770119000005;260770119000005;-43,29235563;-65,30144952;TRELEW;RAWSON;CHUBUT;;
DROFA DULOG;260770119000004;260770119000004;-43,315554025;-65,3717721;TRELEW;RAWSON;CHUBUT;;
CANGREJOS;381126252000015;381126252000015;-22,47203906;-65,55108858;CANGREJILLOS;YAVI;JUJUY;;
CANGREJILLOS;381126252020000;381126252020000;-22,422961306;-65,580124751;CANGREJILLOS;YAVI;JUJUY;;
OMBUCITO;181190294000041;181190294000041;-29,680186321;-57,111057438;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
LA FLORIDA;181190294000025;181190294000025;-29,320451902;-57,429846017;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
NUEVA ESPERANZA;181190294000038;181190294000038;-29,58084488;-57,205299402;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
BAÑADO YATAY;181190294000002;181190294000002;-29,58819643;-57,204528796;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
QUIYATI;181190294000047;181190294000047;-29,43562422;-57,30167606;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
LAS PALMAS;181190294000030;181190294000030;-29,480643914;-57,14838272;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
SAN SALVADOR;181190294000060;181190294000060;-29,298666631;-57,50589391;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
PASO DE LOS LIBRES;181190294030000;181190294030000;-29,71169986;-57,087744103;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
PALMAR;181190294000042;181190294000042;-29,728269185;-57,151715441;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
LA AMELIA;181190294000021;181190294000021;-29,696449281;-57,174331691;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
SAN JOAQUIN;181190294000055;181190294000055;-29,667573687;-57,371773517;PASO DE LOS LIBRES;PASO DE LOS LIBRES;CORRIENTES;;
REMANSO;181470378000039;181470378000039;-29,405753713;-56,803539344;YAPEYU;SAN MARTIN;CORRIENTES;;
AGUAPE;181470378000001;181470378000001;-29,361106301;-56,802426101;YAPEYU;SAN MARTIN;CORRIENTES;;
YAPEYU;181470378040000;181470378040000;-29,470632304;-56,815835892;YAPEYU;SAN MARTIN;CORRIENTES;;
PILOTO AVILA;300700245000094;300700245000094;-30,746867292;-59,586435125;LA PAZ;LA PAZ;ENTRE RÍOS;;
LA PAZ;300700245040000;300700245040000;-30,741541104;-59,643353524;LA PAZ;LA PAZ;ENTRE RÍOS;;
RIO DE BUSTOS;141751582000065;141751582000065;-30,437600607;-64,070936748;VILLA TULUMBA;TULUMBA;CÓRDOBA;;
VILLA TULUMBA;141751582110000;141751582110000;-30,397481564;-64,123177157;VILLA TULUMBA;TULUMBA;CÓRDOBA;;
LAS JUNTAS;141751582000048;141751582000048;-30,3065141;-64,0610166;VILLA TULUMBA;TULUMBA;CÓRDOBA;;
SOCAVONES;141751582000074;141751582000074;-30,256128223;-64,037821305;VILLA TULUMBA;TULUMBA;CÓRDOBA;;
LA MAJADILLA;141751582000039;141751582000039;-30,4337309;-64,1844349;VILLA TULUMBA;TULUMBA;CÓRDOBA;;
ADOLFO VAN PRAET;421335007010000;421335007010000;-35,01791303;-64,035117862;ADOLFO VAN PRAET;REALICO;LA PAMPA;;
LOS CERRILLOS;141332910110000;141332910110000;-31,973789996;-65,437644252;LOS CERRILLOS;SAN JAVIER;CÓRDOBA;;
CENTENARIO;580350042030000;580350042030000;-38,827577708;-68,153219164;CENTENARIO;CONFLUENCIA;NEUQUÉN;;
11 DE OCTUBRE;580350042080000;580350042080000;-38,878684025;-68,10017072;CENTENARIO;CONFLUENCIA;NEUQUÉN;;
MARIANO MORENO;581120238020002;581120238020002;-38,764259127;-70,038666979;MARIANO MORENO;ZAPALA;NEUQUÉN;;
COVUNCO CENTRO;581120238020001;581120238020001;-38,753247028;-70,02759218;MARIANO MORENO;ZAPALA;NEUQUÉN;;
LOS HORNOS;581120238000042;581120238000042;-38,717600513;-69,994526737;MARIANO MORENO;ZAPALA;NEUQUÉN;;
PALO NEGRO;861546238020000;861546238020000;-29,649850767;-62,018638062;PALO NEGRO;RIVADAVIA;SANTIAGO DEL ESTERO;;
FOFO CAHUEL;260140000065000;260140000065000;-42,391062001;-70,57807844;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
EL PORTEZUELO;260140000000017;260140000000017;-42,413589477;-69,659294128;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
EL MIRADOR;260140000000016;260140000000016;-42,422134399;-69,998786926;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
EL TURBIO;260140000000019;260140000000019;-42,25284054;-71,70035944;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
EL MAYOCO;260140000000015;260140000000015;-42,710445404;-70,966514587;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
LELEQUE;260140000100000;260140000100000;-42,428862622;-71,068395163;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
COSTA DE CHUBUT;260140000025000;260140000025000;-42,601625584;-70,457573727;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
RIO CHICO;260140000000031;260140000000031;-42,007415771;-70,401428223;AREA SIN GOBIERNO;CUSHAMEN;CHUBUT;;
LOS LAPACHOS;820492812000098;820492812000098;-28,745075843;-59,668359592;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
ARROYO DEL REY;820492812000002;820492812000002;-28,6765561;-59,7497004;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
INGENIERO CHANOURDIE;820492812080000;820492812080000;-28,759813886;-59,577232499;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
TRES ISLETAS;820492812000118;820492812000118;-28,710588288;-59,619218307;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
TRES BOCAS;820492812000117;820492812000117;-28,6871452;-59,6649054;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
ESTACION KILOMETRO 41;820492812000055;820492812000055;-28,585371;-59,6816654;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE;;
BARRANCAS;580910196010000;580910196010000;-36,824737296;-69,916478291;BARRANCAS;PEHUENCHES;NEUQUÉN;;
AGUA CALIENTE;580910196000001;580910196000001;-36,925289154;-69,985023498;BARRANCAS;PEHUENCHES;NEUQUÉN;;
ESTANCIA LA SOMBRILLA;821334184000049;821334184000049;-28,1051804;-60,3122958;LOS AMORES;VERA;SANTA FE;;
LOS AMORES;821334184100000;821334184100000;-28,106372168;-59,978664833;LOS AMORES;VERA;SANTA FE;;
ESTANCIA EL ÑACURUTU;821334184000046;821334184000046;-28,0663128;-60,0111202;LOS AMORES;VERA;SANTA FE;;
ESTANCIA EL TOURNE;821334184000048;821334184000048;-28,214992842;-59,949581518;LOS AMORES;VERA;SANTA FE;;
ESTACION KILOMETRO 302;821334184000043;821334184000043;-28,100008263;-59,999885281;LOS AMORES;VERA;SANTA FE;;
ESTANCIA LA VIRUELA;821334184000051;821334184000051;-28,0478448;-60,397522285;LOS AMORES;VERA;SANTA FE;;
MARIANO I. LOZA;181050238020000;181050238020000;-29,376366559;-58,1960231;MARIANO I LOZA;MERCEDES;CORRIENTES;;
LOS INDIOS;540910378000016;540910378000016;-27,405135384;-55,199623978;GENERAL ALVEAR;OBERA;MISIONES;;
PICADA VASCA;540910378000025;540910378000025;-27,451383985;-55,14218806;GENERAL ALVEAR;OBERA;MISIONES;;
GENERAL ALVEAR;540910378050000;540910378050000;-27,422866719;-55,170270971;GENERAL ALVEAR;OBERA;MISIONES;;
LA CAMPANA;820422630000048;820422630000048;-34,174790243;-62,050479684;CHRISTOPHERSEN;GENERAL LOPEZ;SANTA FE;;
CAMPANA;820422630000003;820422630000003;-34,174710725;-62,050326774;CHRISTOPHERSEN;GENERAL LOPEZ;SANTA FE;;
