SAN PEDRO;54112;54112;-26,508554673;-53,92302828;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54112</Literal></PropertyIsEqualTo></Filter>;31051;38;0;0;61;7665;7682;25;7413;3;12;675;22;5
MONTECARLO;54084;54084;-26,754643617;-54,699244772;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54084</Literal></PropertyIsEqualTo></Filter>;36745;69;13;0;84;9805;9822;26;9513;2;9;612;14;4
SAN SALVADOR;30088;30088;-31,593985089;-58,371160151;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30088</Literal></PropertyIsEqualTo></Filter>;17357;92;78;14;93;5257;5262;11;5110;2;5;121;8;4
VILLARINO;06875;06875;-39,4323988;-62,9350751;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06875</Literal></PropertyIsEqualTo></Filter>;31014;82;18;45;88;9890;9907;12;9553;3;8;538;13;6
COLON;06175;06175;-33,970424262;-61,076205346;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06175</Literal></PropertyIsEqualTo></Filter>;24890;86;61;67;96;19424;8213;15;7926;3;4;63;3;2
ITUZAINGO;18084;18084;-27,715914491;-56,94751639;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18084</Literal></PropertyIsEqualTo></Filter>;31150;83;25;0;82;8367;8399;23;7918;5;18;1075;16;5
MERCEDES;06532;06532;-34,645015717;-59,359275818;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06532</Literal></PropertyIsEqualTo></Filter>;63284;85;64;59;95;20214;20258;10;19343;4;5;324;5;2
TAPENAGA;22161;22161;-27,778495788;-59,604564666;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22161</Literal></PropertyIsEqualTo></Filter>;4097;69;21;0;70;1156;1158;24;1113;3;10;83;21;7
PRESIDENTE ROQUE SAENZ PEÑA;14084;14084;-33,904690547;-63,83804658;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14084</Literal></PropertyIsEqualTo></Filter>;36282;28;39;30;97;12111;12155;9;11895;1;2;106;4;2
SANTA ROSA;50112;50112;-33,0552929;-68,066892376;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50112</Literal></PropertyIsEqualTo></Filter>;16374;72;0;31;92;4438;4449;17;4205;5;8;154;10;3
CONCEPCION;54035;54035;-27,88963381;-55,42634391;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54035</Literal></PropertyIsEqualTo></Filter>;9577;67;0;0;75;2584;2592;22;2552;1;14;346;17;4
25 DE MAYO;70126;70126;-31,73063248;-68,34501277;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70126</Literal></PropertyIsEqualTo></Filter>;17119;74;10;0;85;3973;3980;34;3704;6;28;852;20;9
BRAGADO;06112;06112;-35,2410531;-60,3474272;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06112</Literal></PropertyIsEqualTo></Filter>;41336;87;59;32;93;14291;14316;10;13457;5;6;140;3;1
SUSQUES;38084;38084;-23,114919663;-66,250076294;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38084</Literal></PropertyIsEqualTo></Filter>;3791;72;0;0;22;854;890;7;728;14;20;47;26;6
SANAGASTA;46126;46126;-29,160524552;-67,091955631;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46126</Literal></PropertyIsEqualTo></Filter>;2345;94;0;0;95;622;626;8;604;2;11;55;18;4
FELICIANO;30042;30042;-30,429341534;-58,76618814;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30042</Literal></PropertyIsEqualTo></Filter>;15079;75;50;0;81;3949;3957;35;3791;4;15;435;15;8
TIGRE;06805;06805;-34,3277116;-58,608687;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06805</Literal></PropertyIsEqualTo></Filter>;376381;64;17;64;96;108558;108624;16;98616;9;14;5669;11;4
RÍO CHICO;78049;78049;-47,454299927;-71,845031738;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78049</Literal></PropertyIsEqualTo></Filter>;5158;86;78;56;86;1429;1458;12;1371;4;7;50;9;5
SANTA VICTORIA;66161;66161;-22,17502;-64,93502;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66161</Literal></PropertyIsEqualTo></Filter>;10344;46;16;0;24;2545;2557;12;2428;4;28;618;24;6
GENERAL LOPEZ;82042;82042;-34,174710725;-62,050326774;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82042</Literal></PropertyIsEqualTo></Filter>;191024;51;38;53;97;64397;64555;9;62084;3;4;775;4;2
ANTÁRTIDA ARGENTINA;94028;94028;-64,155802312;-60,955074053;TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>94028</Literal></PropertyIsEqualTo></Filter>;190;66;66;0;66;0;12;0;0;0;0;0;0;0
CACHI;66014;66014;-25,020489232;-66,097021202;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66014</Literal></PropertyIsEqualTo></Filter>;7315;61;25;0;66;1811;1829;22;1704;5;27;397;21;7
PEHUAJO;06609;06609;-35,6179927;-62,0046671;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06609</Literal></PropertyIsEqualTo></Filter>;39776;85;32;47;96;13805;13831;10;13495;2;3;137;4;2
LA PAZ;50042;50042;-33,558452606;-67,252449036;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50042</Literal></PropertyIsEqualTo></Filter>;10012;89;16;57;90;2869;2880;14;2614;8;10;57;9;3
VALLE GRANDE;38105;38105;-23,56311433;-64,89713769;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38105</Literal></PropertyIsEqualTo></Filter>;2451;73;0;0;36;777;785;12;727;6;17;87;25;6
TILCARA;38094;38094;-23,77525242;-65,29804781;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38094</Literal></PropertyIsEqualTo></Filter>;12349;83;10;6;66;3397;3476;16;2995;11;24;433;18;7
COMANDANTE FERNANDEZ;22021;22021;-26,9538276;-60,51530921;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22021</Literal></PropertyIsEqualTo></Filter>;96944;86;31;0;86;27000;27042;17;24798;8;12;1207;16;6
GENERAL RODRIGUEZ;06364;06364;-34,721174062;-59,011601578;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06364</Literal></PropertyIsEqualTo></Filter>;87185;32;26;39;97;24926;24958;15;22724;8;15;1693;13;6
ROSARIO VERA PEÑALOZA;46112;46112;-31,38359642;-66,626953125;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46112</Literal></PropertyIsEqualTo></Filter>;14054;87;0;0;81;3924;3935;11;3794;3;8;206;17;7
LAGO ARGENTINO;78028;78028;-50,27098465;-71,892753601;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78028</Literal></PropertyIsEqualTo></Filter>;18864;93;55;87;85;5512;5707;8;5136;6;12;335;10;4
LIMAY MAHUIDA;42091;42091;-37,552004942;-66,226853897;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42091</Literal></PropertyIsEqualTo></Filter>;503;57;0;0;88;189;190;19;189;0;5;11;12;1
JOSE C PAZ;06412;06412;-34,480495795;-58,804258898;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06412</Literal></PropertyIsEqualTo></Filter>;265981;17;5;54;97;71722;71761;18;65708;8;13;3368;12;5
ALBERDI;86014;86014;-26,789466858;-62,705165863;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86014</Literal></PropertyIsEqualTo></Filter>;17252;32;0;0;70;3980;4002;14;3461;13;34;873;30;10
TRES ARROYOS;06833;06833;-38,2667152;-60,4002814;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06833</Literal></PropertyIsEqualTo></Filter>;57110;88;60;59;96;20114;20174;9;19418;3;4;164;3;1
LA VIÑA;66098;66098;-25,623203278;-65,613235474;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66098</Literal></PropertyIsEqualTo></Filter>;7435;80;17;0;77;1869;1891;24;1465;21;28;133;22;8
ULLUM;70112;70112;-31,4627522;-68,73605428;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70112</Literal></PropertyIsEqualTo></Filter>;4886;86;0;0;85;1230;1241;24;1189;3;18;184;12;6
INDEPENDENCIA;22070;22070;-26,524236939;-60,571935257;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22070</Literal></PropertyIsEqualTo></Filter>;22411;41;1;0;72;5417;5425;23;5201;3;10;373;28;9
ROSARIO DE LERMA;66147;66147;-24,141889572;-66,019447327;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66147</Literal></PropertyIsEqualTo></Filter>;38702;84;32;29;79;8968;8982;17;8117;9;18;787;18;8
TOTORAL;14168;14168;-30,81785967;-64,211850181;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14168</Literal></PropertyIsEqualTo></Filter>;18556;84;1;25;90;5363;5396;12;5142;4;6;101;9;5
TAPALQUE;06798;06798;-36,475682;-60,1222218;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06798</Literal></PropertyIsEqualTo></Filter>;9178;71;54;50;93;3163;3170;10;3105;1;2;31;3;1
VICENTE LOPEZ;06861;06861;-34,525914969;-58,535763943;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06861</Literal></PropertyIsEqualTo></Filter>;269420;99;96;44;96;99286;99377;8;94989;4;5;1406;2;0
SAN JUSTO;82112;82112;-30,8130411;-60,3886502;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82112</Literal></PropertyIsEqualTo></Filter>;40904;90;38;0;94;13113;13143;16;12487;4;5;153;6;3
VALLE VIEJO;10112;10112;-28,560608532;-65,780337085;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10112</Literal></PropertyIsEqualTo></Filter>;27242;98;0;17;94;6882;6893;10;6461;6;7;127;9;5
BELLA VISTA;18007;18007;-28,489517068;-59,034120641;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18007</Literal></PropertyIsEqualTo></Filter>;37181;77;43;0;80;9823;9839;20;9334;4;14;905;16;7
FLORENTINO AMEGHINO;06277;06277;-34,816707094;-62,449682981;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06277</Literal></PropertyIsEqualTo></Filter>;8869;79;53;55;96;2986;2992;8;2923;2;3;41;4;2
JUAREZ CELMAN;14056;14056;-33,3160107;-63,2538219;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14056</Literal></PropertyIsEqualTo></Filter>;61078;89;36;50;96;19745;19799;8;19211;2;3;241;5;2
LA POMA;66091;66091;-23,78698349;-66,067832947;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66091</Literal></PropertyIsEqualTo></Filter>;1738;47;0;0;27;423;428;53;365;13;36;98;25;7
MORON;06568;06568;-34,664413103;-58,645642712;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06568</Literal></PropertyIsEqualTo></Filter>;321109;81;55;66;97;106902;106995;10;100936;5;6;1460;3;1
ESCALANTE;26021;26021;-45,89050293;-68,068969727;CHUBUT;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>26021</Literal></PropertyIsEqualTo></Filter>;186583;99;88;90;96;56875;57015;14;52770;7;11;2429;9;3
ALUMINE;58007;58007;-39,30917583;-70,92970664;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58007</Literal></PropertyIsEqualTo></Filter>;8306;64;44;52;73;3238;2521;16;2337;3;15;270;16;4
AVELLANEDA;62014;62014;-39,60125657;-65,49681844;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62014</Literal></PropertyIsEqualTo></Filter>;35323;89;67;78;92;10549;10594;14;10165;3;7;379;10;5
GENERAL PEDERNERA;74035;74035;-33,7828408;-65,72200942;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74035</Literal></PropertyIsEqualTo></Filter>;125899;93;74;63;95;36992;37050;11;34372;7;8;487;6;3
GENERAL JUAN F QUIROGA;46070;46070;-30,755954238;-66,668261739;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46070</Literal></PropertyIsEqualTo></Filter>;4108;80;0;0;78;1123;1125;8;1100;2;14;140;21;6
TRES LOMAS;06847;06847;-36,499723;-62,6930571;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06847</Literal></PropertyIsEqualTo></Filter>;8700;88;0;73;97;2894;2901;8;2845;1;2;28;3;1
LIBERTADOR GENERAL SAN MARTÍN;54077;54077;-26,785012551;-54,901151033;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54077</Literal></PropertyIsEqualTo></Filter>;46561;75;15;0;86;12751;12787;19;12500;1;8;883;15;5
LONCOPUE;58063;58063;-38,143833175;-70,528734;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58063</Literal></PropertyIsEqualTo></Filter>;6925;74;62;60;71;2000;2010;16;1870;6;15;180;20;8
SAN CARLOS;50091;50091;-33,670943614;-68,98052274;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50091</Literal></PropertyIsEqualTo></Filter>;32631;78;27;45;91;8985;9007;15;8430;6;9;259;10;5
COCHINOCA;38007;38007;-22,84146227;-66,079278568;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38007</Literal></PropertyIsEqualTo></Filter>;12656;76;20;0;49;3373;3399;16;3035;10;39;987;19;6
CURUZU CUATIA;18035;18035;-29,309599765;-58,51285545;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18035</Literal></PropertyIsEqualTo></Filter>;44384;84;62;0;88;12446;12473;20;11901;4;10;729;12;5
QUEBRACHOS;86140;86140;-29,79049;-63,18682;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86140</Literal></PropertyIsEqualTo></Filter>;10568;53;0;0;80;2807;2814;19;2599;7;27;568;17;6
SAN CRISTOBAL;82091;82091;-29,887499217;-61,571827677;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82091</Literal></PropertyIsEqualTo></Filter>;68878;23;19;0;94;21776;21826;11;20771;4;5;256;6;3
BELGRANO;86042;86042;-28,89628;-62,62596;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86042</Literal></PropertyIsEqualTo></Filter>;9243;54;0;0;88;2473;2492;15;2157;12;18;145;16;5
CORONEL PRINGLES;74021;74021;-33,120748488;-65,966843949;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74021</Literal></PropertyIsEqualTo></Filter>;13157;85;11;27;88;4055;4068;11;3862;4;9;190;9;3
PELLEGRINI;86133;86133;-26,283187866;-64,456840515;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86133</Literal></PropertyIsEqualTo></Filter>;20514;57;0;0;67;5296;5312;14;4703;11;22;617;28;7
CAPITAL;50007;50007;-32,877493847;-68,852787068;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50007</Literal></PropertyIsEqualTo></Filter>;115041;96;94;88;96;39136;39388;11;36794;5;8;830;4;1
GENERAL SAN MARTIN;06371;06371;-34,567343377;-58,584311246;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06371</Literal></PropertyIsEqualTo></Filter>;414196;98;52;55;96;133202;133301;13;121392;8;11;3852;6;2
QUEMU QUEMU;42119;42119;-36,208427429;-63,702777862;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42119</Literal></PropertyIsEqualTo></Filter>;8663;83;0;83;97;3139;3150;10;3083;1;2;26;1;0
GUALEGUAYCHU;30056;30056;-33,154505087;-58,988901125;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30056</Literal></PropertyIsEqualTo></Filter>;109461;89;78;27;96;34492;34564;11;33057;4;5;525;4;2
PUNILLA;14091;14091;-31,105800629;-64,591285706;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14091</Literal></PropertyIsEqualTo></Filter>;178401;93;23;19;94;55253;56147;12;52983;4;5;725;5;3
LAVALLE;18091;18091;-28,9356733;-58,8052348;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18091</Literal></PropertyIsEqualTo></Filter>;28759;68;31;0;70;7312;7328;32;7108;2;23;1529;28;11
CERRILLOS;66035;66035;-24,95319832;-65,42243492;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66035</Literal></PropertyIsEqualTo></Filter>;35789;82;40;30;81;8505;8516;15;7549;11;20;817;23;11
PRESIDENTE PERON;06648;06648;-34,9075871;-58,4348955;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06648</Literal></PropertyIsEqualTo></Filter>;81141;64;1;80;93;21422;21426;15;20122;6;15;2090;19;9
ALBERTI;06021;06021;-35,237293243;-60,303031921;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06021</Literal></PropertyIsEqualTo></Filter>;10654;78;74;65;96;3828;3835;8;3725;2;4;65;2;0
CHACABUCO;22028;22028;-27,376891185;-60,858685319;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22028</Literal></PropertyIsEqualTo></Filter>;30590;1;0;0;86;8494;8512;18;8003;5;11;450;15;5
LACAR;58056;58056;-40,200557709;-71,060089111;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58056</Literal></PropertyIsEqualTo></Filter>;29748;89;76;87;92;9155;9356;15;8590;6;10;376;8;3
FLORENTINO AMEGHINO;26028;26028;-44,338169098;-65,236175537;CHUBUT;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>26028</Literal></PropertyIsEqualTo></Filter>;1627;76;0;15;81;479;496;9;460;3;4;3;8;1
TULUMBA;14175;14175;-29,982391401;-64,490007826;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14175</Literal></PropertyIsEqualTo></Filter>;12673;72;0;0;83;4041;4054;12;3944;2;7;190;14;4
GENERAL ÁNGEL VERA PEÑALOZA;46056;46056;-30,515722275;-66,864128113;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46056</Literal></PropertyIsEqualTo></Filter>;3073;79;10;0;80;867;871;7;855;1;6;46;15;3
RIVADAVIA;66133;66133;-22,49881;-62,40759;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66133</Literal></PropertyIsEqualTo></Filter>;30357;53;0;0;32;7154;7176;37;6659;6;48;2948;49;25
CHALILEO;42049;42049;-36,63620803;-66,47691656;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42049</Literal></PropertyIsEqualTo></Filter>;2985;83;0;69;91;947;952;9;900;4;4;19;8;3
